symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,latest_day_blue_value,blue_weekly,max_blue_weekly,blue_weeks,latest_week_blue_value,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,has_day_juedi,has_week_juedi,latest_cci_daily,latest_cci_weekly,company_name
ESTC,74.57,489121.0,3647.375297,0.0,0.0,0,0.0,0.0,152.36073783276788,2,152.36073783276788,False,0,0,0,1,False,False,False,True,4.847744893761615,-90.69966603252362,Elastic N.V.
CISS,0.23555,6777102.0,159.63463761,0.0,65.75250508268012,0,0.0,0.0,185.5068600551908,2,166.32398970408894,False,1,0,1,1,True,False,True,True,-119.82501143544806,-224.76082412467562,C3is Inc. Common Stock
LAZR,0.3521,22401973.0,788.77346933,0.0,92.03020939505485,0,0.0,0.0,200.0,3,187.3067755754434,False,0,1,1,1,False,True,True,True,-272.5103351184019,-119.27056425873633,"Luminar Technologies, Inc. Class A Common Stock"
RWM,16.2899,19468562.0,31714.092812379997,0.0,148.2758919750518,3,148.2758919750518,0.0,131.60230099482197,1,131.60230099482197,False,0,0,1,1,False,False,True,True,-0.09303956585172286,-97.68280786998612,ProShares Short Russell2000
IVP,0.0496,167773892.0,832.1585043199999,0.0,187.3111084400277,4,187.3111084400277,0.0,74.76743556263939,0,0.0,False,0,0,0,1,False,False,False,True,-91.53285489093938,-103.24842278895115,"Inspire Veterinary Partners, Inc. Class A Common Stock"
RENB,1.42,896298.0,127.27431599999998,141.5028916546507,141.5028916546507,5,141.5028916546507,200.0,200.0,4,200.0,True,1,0,1,1,True,False,True,True,-118.3968598285302,-147.66808785263606,Renovaro Inc. Common Stock
FI,63.8,8431560.0,53793.3528,0.0,147.99195083914958,4,147.99195083914958,113.03985880269266,113.03985880269266,0,0.0,False,0,1,0,1,False,True,False,True,-56.106176788682966,-285.3206746037743,"Fiserv, Inc."
SHAK,81.42,763700.0,6218.0454,0.0,102.59849288966446,1,102.59849288966446,0.0,200.0,2,200.0,False,0,1,1,1,False,True,True,True,-9.605531689822367,-113.83438127654983,Shake Shack Inc.
SKIL,6.505,1359725.0,884.5011125,0.0,0.032910597660621016,0,0.0,0.0,137.77473528860045,4,137.77473528860045,False,0,2,1,1,False,True,True,True,-54.47898315140731,-120.29431483322762,Skillsoft Corp.
ZSL,7.39,5996104.0,4431.120856,0.0,61.760974127021804,0,0.0,0.0,135.37704754033183,2,135.37704754033183,False,0,1,0,1,False,True,False,True,-100.79917108238942,-139.78830754069833,ProShares UltraShort Silver
PLRZ,10.9953,92301.0,101.48771853,0.0,0.0,0,0.0,0.0,200.0,2,200.0,False,0,0,0,1,False,False,False,True,33.18271565306461,137.16335843105074,Polyrizon Ltd. Ordinary Shares
IGR,4.265,1001189.0,427.0071085,0.0,91.23337513301581,0,0.0,0.0,170.14100139743343,2,170.14100139743343,False,0,0,1,1,False,False,True,True,-77.61731286321437,-140.93432985194048,CBRE Global Real Estate Income Fund
LMB,82.54,168462.0,1390.4853480000002,0.0,0.0,0,0.0,0.0,200.0,2,200.0,False,0,1,0,1,False,True,False,True,166.80061956245828,-28.03663517422881,"Limbach Holdings, Inc Common Stock"
USOI,46.295,75348.0,348.823566,87.17501669968479,87.17501669968479,0,0.0,193.2525298272801,193.2525298272801,2,193.2525298272801,False,0,0,1,1,False,False,True,True,-211.55467305600445,-171.8269918525086,"UBS AG ETRACS Crude Oil Shares Covered Call ETNs due April 24, 2037"
SMCL,5.31,742831.0,394.443261,92.95212463142475,92.95212463142475,0,0.0,200.0,200.0,3,200.0,False,1,0,1,0,True,False,True,False,-186.2971043771045,-87.97269952812128,GraniteShares 2x Long SMCI Daily ETF
RFIX,39.5,745189.0,2943.49655,0.0,145.66669605433185,1,145.66669605433185,0.0,200.0,3,200.0,False,0,0,1,1,False,False,True,True,-72.41203145441182,-124.74223884513955,Simplify Bond Bull ETF
RANG,10.4,144302.0,150.07408,123.69879901613604,130.12773005534567,3,123.69879901613604,0.0,0.0,0,0.0,False,0,0,0,0,False,False,False,False,-126.91699459380041,-50.88856147309121,Range Capital Acquisition Corp. Ordinary Shares
VMAR,1.0301,174416783.0,17966.67281683,0.0,30.54133077513361,0,0.0,0.0,200.0,4,200.0,False,1,0,1,1,True,False,True,True,16.91894619491876,-94.45367481990891,Vision Marine Technologies Inc. Common Shares
OKTA,90.105,1319481.0,11889.183550500002,0.0,0.0,0,0.0,0.0,191.93854852899125,2,180.27407286378534,False,0,1,0,0,False,True,False,False,86.49372010198006,43.94994675707432,"Okta, Inc. Class A Common Stock"
ADD,1.5125,1846810.56,279.3300972,166.12790726644545,170.9541477885498,4,166.12790726644545,179.81790891400317,179.81790891400317,3,179.81790891400317,True,0,0,0,1,False,False,False,True,-79.09625367844224,-234.36742730221644,"Color Star Technology Co., Ltd. Class A Ordinary Shares"
SILA,23.36,185899.0,434.26006399999994,0.0,199.99999999999997,2,199.99999999999997,0.0,200.0,2,200.0,False,1,0,1,1,True,False,True,True,24.99878401120666,-64.56996484361912,"Sila Realty Trust, Inc."
PARAA,16.91,406723.0,687.768593,200.0,200.0,2,200.0,200.00000000000003,200.00000000000003,2,200.00000000000003,False,0,0,1,1,False,False,True,True,-136.20530205834206,-319.9523795157868,Paramount Global Class A Common Stock
AACT,9.49,956572.0,907.7868279999999,0.02842989691825678,0.02842989691825678,0,0.0,186.70259737184938,186.70259737184938,2,186.70259737184938,False,0,0,1,1,False,False,True,True,-234.23375471279599,-371.3088561172125,Ares Acquisition Corporation II
FRA,11.662,113621.0,132.5048102,0.0,91.99882960596526,0,0.0,0.0,168.9388666426001,2,168.9388666426001,False,1,0,1,1,True,False,True,True,-42.25334437667881,-98.61175480293124,"Blackrock Floating Rate Income Strategies Fund, Inc."
UBRL,22.9199,102799.0,235.61428000999996,103.27276783157689,103.27276783157689,1,103.27276783157689,200.0,200.0,2,200.0,False,0,1,1,1,False,True,True,True,-147.4370623909162,-149.19399320816055,GraniteShares 2x Long UBER Daily ETF
INHD,0.1107,10904461.0,120.71238327000002,10.987855018500296,10.987855018500296,0,0.0,163.8246597513119,177.78003150546752,4,163.8246597513119,False,0,0,0,0,False,False,False,False,-111.83063667785393,-110.2489224092497,Inno Holdings Inc. Common Stock
BEPC,39.255,558127.0,2190.9275385,0.0,135.50691559110723,3,135.50691559110723,0.0,0.0,0,0.0,False,0,0,1,0,False,False,True,False,-78.53849403309384,-17.516775723210326,Brookfield Renewable Corporation Class A Exchangeable Subordinate Voting Shares
WOK,0.064,81127661.0,519.2170304,74.1780677344483,74.1780677344483,0,0.0,158.82567499486532,158.82567499486532,2,158.82567499486532,False,0,0,0,0,False,False,False,False,-98.04900048516295,-60.81033778712995,WORK Medical Technology Group LTD Class A Ordinary Shares
AZI,1.7492,34762121.0,6080.590205320001,0.0,151.235134168938,4,151.235134168938,0.0,110.37217260249506,0,0.0,False,0,0,1,0,False,False,True,False,-88.9163681189568,-95.19617596529179,Autozi Internet Technology (Global) Ltd. Class A Ordinary Shares
ADS,56.8,463839.0,2634.60552,0.0,0.0,0,0.0,0.0,181.49267160630228,2,181.49267160630228,False,0,0,0,1,False,False,False,True,-90.25492669491761,-103.93425902021369,ALLIANCE DATA SYSTEMS CORP
ZS,231.23,1341614.0,31022.140521999998,181.6974258781564,181.6974258781564,3,181.6974258781564,0.0,0.0,0,0.0,False,1,1,1,1,True,True,True,True,-175.52043358328228,-141.4419768122925,"Zscaler, Inc. Common Stock"
WATT,4.68,551977.0,258.32523599999996,37.93378025891211,38.62474586391783,0,0.0,200.0,200.0,4,200.0,False,0,0,1,1,False,False,True,True,-142.73736010415277,-136.29503413287296,Energous Corporation
DAVA,7.04,323527.0,227.763008,0.0,0.0,0,0.0,0.0,190.20799563394795,2,190.20799563394795,False,0,1,0,1,False,True,False,True,162.03743453765983,-55.08972946886221,Endava plc American Depositary Shares (each representing one Class A Ordinary Share)
UPXI,2.0401,2786118.0,568.3959331799999,71.69696541530078,71.69696541530078,0,0.0,197.21672513934087,197.21672513934087,2,197.21672513934087,False,1,1,1,0,True,True,True,False,-159.64931439601966,-93.23915288130009,"Upexi, Inc. Common Stock"
TRNS,60.4606,111281.0,672.81160286,0.0,43.62952193590372,0,0.0,0.0,149.0680666682279,3,149.0680666682279,False,0,1,1,0,False,True,True,False,193.39798349755992,-33.35597013826513,Transcat Inc
ARBKL,5.3,5136914.0,2722.5644199999997,0.0,55.39303205964097,0,0.0,148.55796884259308,161.00957654276436,3,148.55796884259308,False,0,0,0,0,False,False,False,False,449.79382227973025,254.86962605453368,Argo Blockchain plc 8.75% Senior Notes due 2026
