symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired
000423.SZ,东阿阿胶,48.05,101180.17,486.17071684999996,46.132368034971,0,0.0,188.26554117271033,2,188.26554117271033,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
000429.SZ,粤高速A,11.14,97454.43,108.56423502,179.24511718181574,3,179.24511718181574,145.7080490302212,4,145.7080490302212,0.0,0,0,0.0,0,0.0,True,True,False,False,True,False
000627.SZ,*ST天茂,1.58,3645166.99,575.93638442,0.0,2,118.08679127894953,0.0,4,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
000786.SZ,北新建材,25.28,73773.69,186.49988832,167.9892148609268,1,167.9892148609268,200.0,2,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
000999.SZ,华润三九,29.3,90668.4,265.658412,0.0,0,0.0,0.0,3,178.9267773889641,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
001965.SZ,招商公路,10.04,321659.78,322.94641912000003,130.1517795446263,2,130.1517795446263,163.5618941985057,5,163.5618941985057,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
002700.SZ,万憬能源,7.02,159439.25,111.92635349999999,144.02343810643322,1,144.02343810643322,200.0,3,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
002717.SZ,ST岭南,1.69,1139893.35,192.64197615,0.0,2,105.54308466147569,200.0,4,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
002899.SZ,英派斯,20.52,84343.32,173.07249264,162.50049637082068,4,162.50049637082068,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
003041.SZ,真爱美家,23.91,52155.31,124.70334620999999,0.0,0,0.0,0.0,2,159.50915757390163,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
300204.SZ,舒泰神,38.53,355499.58,1369.73988174,0.0,4,134.05452496190054,0.0,0,0.0,0.0,0,0,0.0,1,-121.67320370373581,True,False,False,False,False,False
300183.SZ,东软载波,17.04,85189.06,145.16215824,0.0,3,168.2448121319498,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
300485.SZ,赛升药业,12.51,97642.0,122.15014199999999,0.0,3,160.7693588057081,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
300511.SZ,雪榕生物,5.98,351631.02,210.27534996000003,200.0,4,200.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
300708.SZ,聚灿光电,8.94,279110.57,249.52484958000002,0.0,0,0.0,0.0,2,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
300793.SZ,佳禾智能,17.23,85396.0,147.13730800000002,0.0,3,155.09207081595576,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
300942.SZ,易瑞生物,11.59,171628.12,198.91699108,0.0,3,133.24665103430377,0.0,0,0.0,0.0,0,0,0.0,3,-200.0,True,False,False,True,False,False
600012.SH,皖通高速,13.36,101371.82,135.43275152,125.37294710205894,6,125.37294710205894,200.0,3,200.0,0.0,0,0,0.0,0,0.0,True,True,False,False,True,False
600015.SH,华夏银行,7.11,952351.07,677.12161077,143.39043216530183,5,143.39043216530183,126.91989420748934,1,126.91989420748934,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
600023.SH,浙能电力,5.11,469904.58,240.12124038000005,0.0,0,0.0,0.0,2,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
600256.SH,广汇能源,5.07,706529.77,358.21059339000004,0.0,0,0.0,0.0,4,199.99999999999997,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
600316.SH,洪都航空,34.31,156515.13,537.00341103,196.57025210876637,3,196.57025210876637,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
600350.SH,山东高速,8.9,247110.99,219.9287811,111.66098803827562,1,111.66098803827562,200.0,5,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
600377.SH,宁沪高速,12.91,86311.66,111.42835306000002,195.71295451287932,4,195.71295451287932,83.16398447030814,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
600642.SH,申能股份,7.93,183868.26,145.80753018000001,0.0,0,0.0,0.0,3,200.00000000000003,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
600674.SH,川投能源,14.42,402376.55,580.2269851,186.32379764908177,2,186.32379764908177,154.92179816088213,2,154.92179816088213,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
601006.SH,大秦铁路,6.1,463551.03,282.7661283,6.961336195752206,0,0.0,199.99999999999997,3,199.99999999999997,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
601000.SH,唐山港,3.91,377394.84,147.56138244000002,140.18738345976413,2,140.18738345976413,184.71472411785223,3,184.71472411785223,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
601019.SH,山东出版,8.14,162361.04,132.16188656000003,200.0,2,200.0,200.0,3,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
601816.SH,京沪高铁,5.25,1436350.18,754.0838444999999,0.0,0,0.0,0.0,2,199.99999999999997,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
601728.SH,中国电信,7.13,1581406.01,1127.54248513,162.11490726487833,4,162.11490726487833,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
601900.SH,南方传媒,13.11,98567.22,129.22162541999998,106.85821817886189,1,106.85821817886189,200.0,2,200.0,0.0,0,0,0.0,0,0.0,False,True,False,False,False,False
688710.SH,益诺思,41.7,38222.56,159.3880752,0.0,3,200.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,False,False,False,False
