symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,latest_day_blue_value,blue_weekly,max_blue_weekly,blue_weeks,latest_week_blue_value,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,has_day_juedi,has_week_juedi,latest_cci_daily,latest_cci_weekly,company_name
VTP,76.41,14837.0,113.36951699999999,185.36168342492667,195.4466709629496,3,185.36168342492667,0.0,0.0,0,0.0,False,0,0,0,1,False,False,False,True,-83.02551665526777,-117.98683366182578,Vanguard Total Inflation-Protection Securities ETF
CRCG,2.8696,8296718.0,2380.82619728,0.0,0.0,0,0.0,0.0,200.0,1,200.0,False,0,1,0,1,False,True,False,True,-38.61111867079355,-74.72142793699557,Leverage Shares 2X Long CRCL Daily ETF
TGL,5.55,471291.0,261.566505,113.98480431838233,113.98480431838233,1,113.98480431838233,140.1401444272385,149.21000503869288,4,140.1401444272385,True,0,0,0,1,False,False,False,True,-94.107677804517,-179.316144178071,Treasure Global Inc. Common Stock
ARM,120.39,4962169.0,59739.552591,86.95442915463767,86.95442915463767,2,86.95442915463767,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-218.3185840530453,-130.3104282097011,Arm Holdings plc American Depositary Shares
JAKK,16.49,60806.0,100.269094,0.0,0.0,0,0.0,0.0,121.51401654172572,1,121.51401654172572,False,0,0,0,1,False,False,False,True,-31.300112990255958,-58.823775787880216,Jakks Pacific Inc
UHAL.B,48.36,237213.0,1147.1620679999999,0.0,0.0,0,0.0,0.0,104.0657335894965,1,104.0657335894965,False,0,1,0,1,False,True,False,True,-24.623332221168333,-27.663944993814756,U-Haul Holding Company
SXC,6.935,573671.0,397.84083849999996,0.0,0.0,0,0.0,0.0,115.55830760621758,1,115.55830760621758,False,0,1,0,1,False,True,False,True,47.01771233461372,-47.003206445778275,SUNCOKE ENERGY INC
RC,2.215,7092494.0,1570.9874209999998,74.5262867937246,74.5262867937246,2,74.5262867937246,181.77826378889065,181.77826378889065,3,181.77826378889065,True,0,0,1,0,False,False,True,False,-199.84323558220595,-105.50913361735137,Ready Capital Corporation
SRTY,41.08,1461138.0,6002.354904,0.0,88.95223932424163,4,88.95223932424163,0.0,127.32684453485781,2,127.32684453485781,True,0,1,0,1,False,True,False,True,-12.218942199040637,-112.27610868532705,ProShares UltraPro Short Russell2000
NVOX,20.53,402363.0,826.051239,0.0,0.0,0,0.0,0.0,94.33258840115033,1,94.33258840115033,False,0,0,0,1,False,False,False,True,28.449530002709434,-53.446155441000464,Defiance Daily Target 2x Long NVO ETF
UVIX,7.085,32770245.0,23217.718582499998,0.0,64.69534924490993,3,64.69534924490993,0.0,69.66307958215636,0,0.0,False,0,0,0,1,False,False,False,True,-107.80566819425387,-159.97493412173023,2x Long VIX Futures ETF
RACE,369.91,464306.0,17175.143246,0.0,49.75727344186474,0,0.0,0.0,80.29235415634707,1,80.29235415634707,False,1,0,1,0,True,False,True,False,-78.93936782183336,-94.20042927937486,Ferrari N.V.
COTY,3.285,4404886.0,1447.0050509999999,0.0,0.0,0,0.0,0.0,118.36177994206754,1,118.36177994206754,False,0,1,1,1,False,True,True,True,-30.934742440725458,-79.48011027963766,COTY INC
MGEE,80.27,74330.0,596.6469099999999,0.0,0.0,0,0.0,0.0,200.0,3,200.0,False,0,0,0,1,False,False,False,True,50.62925447911512,-83.2205213648513,MGE Energy Inc
DMLP,21.8375,207176.0,452.42058999999995,0.0,0.0,0,0.0,0.0,106.86720455303696,2,106.86720455303696,False,0,0,0,1,False,False,False,True,-69.45834314880256,-106.98330718482937,Dorchester Minerals LP
ZTR,6.245,178655.0,111.57004750000002,52.57375807886746,60.04084762519505,3,52.57375807886746,0.0,0.0,0,0.0,False,0,0,0,1,False,False,False,True,-80.56898183042782,-119.44570441539594,Virtus Total Return Fund Inc.
IRBT,0.7901,74045931.0,5850.36900831,50.995657032598885,50.995657032598885,1,50.995657032598885,105.38403177351931,105.38403177351931,3,105.38403177351931,True,0,1,1,1,False,True,True,True,-115.72023925666774,-146.11316793109785,iRobot Corporation
DOMO,8.68,628803.0,545.801004,0.0,98.50362009887938,2,98.50362009887938,0.0,0.0,0,0.0,False,0,1,0,1,False,True,False,True,-63.749292881624584,-124.29355718870465,"Domo, Inc. Class B Common Stock"
XLU,43.145,13701616.0,59115.62223200001,0.0,63.15793713588846,1,63.15793713588846,0.0,0.0,0,0.0,False,1,0,1,0,True,False,True,False,-51.28421536900479,-87.36967554303638,State Street Utilities Select Sector SPDR ETF
DEI,11.565,1018925.0,1178.3867625,0.0,0.0,0,0.0,0.0,93.99890388725964,1,93.99890388725964,False,0,1,1,1,False,True,True,True,-130.78445929225452,-79.90255808151622,"Douglas Emmett, Inc."
TEN,22.71,208216.0,472.858536,106.97914736449984,106.97914736449984,2,106.97914736449984,0.0,0.0,0,0.0,False,0,0,1,0,False,False,True,False,-170.38487448755114,-42.779920592581625,Tsakos Energy Navigation Ltd.
BITO,12.9225,44093924.0,56980.373288999996,0.0,0.0,0,0.0,0.0,105.54487016714633,2,105.54487016714633,False,0,1,1,1,False,True,True,True,-106.67738051846189,-94.51168055496272,ProShares Bitcoin ETF
DGCB,54.1822,58623.0,317.63231106,80.06884571272641,80.06884571272641,1,80.06884571272641,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-326.9252488550807,-208.17178053418704,Dimensional Global Credit ETF
LNG,189.57,2021011.0,38312.305527,90.27898412575506,90.27898412575506,6,90.27898412575506,104.28043857506115,104.28043857506115,4,104.28043857506115,True,1,0,1,1,True,False,True,True,-112.60531086231875,-145.71727867522858,Cheniere Energy Inc
TGEN,5.3099,612656.0,325.31420943999996,131.3033599985747,131.3033599985747,3,131.3033599985747,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-197.28856868462378,-131.12107476745348,Tecogen Inc.
KRC,39.63,660138.0,2616.126894,89.69431917277784,89.69431917277784,2,89.69431917277784,0.0,0.0,0,0.0,False,0,0,0,1,False,False,False,True,-108.45695448205892,-132.5056511982648,Kilroy Realty Corp.
WD,62.49,191715.0,1198.027035,0.0,0.0,0,0.0,0.0,141.39400931606602,1,141.39400931606602,False,0,1,0,1,False,True,False,True,-103.98431280616133,-79.08764626398725,"Walker & Dunlop, Inc."
STRK,82.31,161487.0,1329.199497,0.0,0.0,0,0.0,0.0,102.18479073454982,1,102.18479073454982,False,0,0,1,1,False,False,True,True,-121.31241289659677,-77.74210424310964,Strategy Inc 8.00% Series A Perpetual Strike Preferred Stock
MGRC,107.61,62860.0,676.43646,0.0,0.0,0,0.0,0.0,131.2605122381744,1,131.2605122381744,False,0,1,0,1,False,True,False,True,101.80262730230851,-17.299736973449175,Mcgrath Rentcorp
EEMV,63.05,165583.0,1044.000815,55.97501859669251,55.97501859669251,1,55.97501859669251,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-378.0298623230543,-170.5417630208712,iShares MSCI Emerging Markets Min Vol Factor ETF
UFPI,93.08,300478.0,2796.849224,0.0,0.0,0,0.0,0.0,127.33534299785995,1,127.33534299785995,False,0,0,1,0,False,False,True,False,69.32716882879362,52.33812014735093,"UFP Industries, Inc. Common Stock"
FXY,59.47,218977.0,1302.2562189999999,0.0,0.0,0,0.0,0.0,199.99999999999997,1,199.99999999999997,False,0,0,0,1,False,False,False,True,125.06704333763115,-49.69139589744829,Invesco CurrencyShares Japanese Yen Trust
LWLG,2.99,9639212.0,2882.124388,129.6287860923317,129.6287860923317,2,129.6287860923317,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-379.16294337558145,-183.53896624499998,"Lightwave Logic, Inc. Common Stock"
MED,12.09,144881.0,175.16112900000002,0.0,0.0,0,0.0,0.0,137.88270516230278,1,137.88270516230278,False,0,1,0,1,False,True,False,True,109.83678854676933,-21.529129928298943,"Medifast, Inc."
EDHL,0.5501,5691768.0,313.10415768,0.0,111.91452517624701,2,111.91452517624701,0.0,86.3869498123336,1,86.3869498123336,True,0,0,1,1,False,False,True,True,-153.74891781275085,-108.90282033400376,Everbright Digital Holding Limited Ordinary Shares
PNNT,6.045,545231.0,329.59213950000003,0.0,0.0,0,0.0,0.0,137.74399746084225,2,137.74399746084225,False,0,0,0,1,False,False,False,True,98.76164712954551,-82.3433588334222,Pennant Investment Corp
WULX,21.3299,87715.0,187.09521784999998,0.0,0.0,0,0.0,0.0,200.0,1,200.0,False,0,0,1,0,False,False,True,False,-217.2850483496613,-102.12735582866054,Tradr 2X Long WULF Daily ETF
PPL,34.195,3639152.0,12444.080264,0.0,80.2934068551127,1,80.2934068551127,0.0,0.0,0,0.0,False,0,1,1,1,False,True,True,True,-37.88313733744011,-147.94422585181073,PPL Corporation
FND,61.145,2227899.0,13622.488435500001,0.0,0.0,0,0.0,0.0,123.77256354290341,1,123.77256354290341,False,0,0,1,0,False,False,True,False,-112.68583017210344,-65.1449935299443,"Floor & Decor Holdings, Inc."
OPTT,0.33915,8084113.0,274.172692395,0.0,0.010408431801152194,0,0.0,0.0,128.55881194914647,1,128.55881194914647,False,0,0,1,1,False,False,True,True,-204.49580422581278,-125.11671289632623,"Ocean Power Technologies, Inc."
FSIG,19.1222,150277.0,287.36268493999995,0.0,98.95453705463676,1,98.95453705463676,0.0,0.0,0,0.0,False,0,0,0,1,False,False,False,True,-138.92105731454777,-201.2344371982737,First Trust Limited Duration Investment Grade Corporate ETF
CRDU,14.4648,316120.0,457.2612576,0.0,0.0,0,0.0,0.0,200.0,1,200.0,False,0,0,1,1,False,False,True,True,-128.3696085402404,-136.08413805919696,Tradr 2X Long CRDO Daily ETF
ETHZ,6.885,517693.0,356.4316305,149.8306914715403,149.8306914715403,4,149.8306914715403,200.0,200.0,2,200.0,True,0,1,1,1,False,True,True,True,-164.67429076130423,-119.49477561539425,ETHZilla Corporation Common Stock
XRPT,5.565,1265570.0,704.289705,0.0,102.84829005704034,1,102.84829005704034,0.0,200.00000000000003,2,176.1761817135208,True,1,0,1,0,True,False,True,False,-129.61160363440834,-98.74952375665046,Volatility Shares Trust XRP 2X ETF
MSI,363.54,1290886.0,46928.869644,104.36707205274047,104.36707205274047,3,104.36707205274047,103.02290015088705,105.64477213966069,3,103.02290015088705,True,1,0,1,0,True,False,True,False,-168.66977166964998,-85.6628424825978,"Motorola Solutions, Inc. New"
TWM,31.266,465883.0,1456.6297877999998,0.0,130.14424739738553,4,130.14424739738553,0.0,136.48739102406256,2,136.48739102406256,True,0,0,1,1,False,False,True,True,-9.179710672224365,-108.64247806780047,ProShares UltraShort Russell2000
DXD,20.54,1419382.0,2915.4106279999996,0.0,61.084247496598195,2,61.084247496598195,0.0,114.55695387006624,1,114.55695387006624,True,0,1,1,1,False,True,True,True,-59.2311308084874,-131.67213045991573,ProShares UltraShort Dow 30
MOMO,6.54,1563929.0,1022.809566,68.82798982993465,68.82798982993465,3,68.82798982993465,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-146.523039068424,-155.59294451589284,Hello Group Inc. American Depositary Shares
REFI,13.0394,90558.0,118.08219852,0.0,0.0,0,0.0,0.0,105.21233507684606,1,105.21233507684606,False,0,0,0,1,False,False,False,True,48.124415086026296,38.644818262652926,"Chicago Atlantic Real Estate Finance, Inc. Common Stock"
IONZ,21.4702,1998234.0,4290.248362679999,0.0,69.2113374523313,1,69.2113374523313,0.0,0.0,0,0.0,False,0,0,1,0,False,False,True,False,-13.412682926829133,-45.50285826664684,Defiance Daily Target 2x Short IONQ ETF
FITBO,19.37,56643.0,109.71749100000001,0.0,0.0,0,0.0,0.0,96.10792929778012,1,96.10792929778012,False,0,0,0,1,False,False,False,True,-62.708518168256866,-104.31673960894646,"Fifth Third Bancorp Depositary Shares each representing a 1/1000th ownership interest in a share of Non-Cumulative Perpetual Preferred Stock, Series K"
SAP,243.735,1273983.0,31051.4246505,0.0,0.0,0,0.0,0.0,90.10815853719781,1,90.10815853719781,False,0,1,0,1,False,True,False,True,-39.02750365766264,-73.3115400922466,SAP SE
UBND,21.915,723098.0,1584.669267,0.0,123.78675840622658,3,123.78675840622658,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-109.07176697665845,-185.04313071924724,Victory Portfolios II VictoryShares Core Plus Intermediate Bond ETF
LTC,34.595,192358.0,665.462501,0.0,59.0848843596666,1,59.0848843596666,0.0,0.0,0,0.0,False,1,0,1,0,True,False,True,False,-79.42138672586194,-98.27364923158072,"LTC Properties, Inc."
ENPH,31.92,3141492.0,10027.642464,0.0,0.0,0,0.0,0.0,108.47057552791387,1,108.47057552791387,False,0,0,0,1,False,False,False,True,65.17417774685039,-24.037965380407602,"Enphase Energy, Inc."
EOG,101.925,2715470.0,27677.427975,58.410175845903225,58.410175845903225,1,58.410175845903225,105.39316312944594,105.39316312944594,1,105.39316312944594,True,0,0,1,1,False,False,True,True,-204.86676570437885,-135.52741041370274,"EOG Resources, Inc."
QFIN,19.005,1655925.0,3147.0854625,0.0,0.0,0,0.0,0.0,176.62938648348813,1,176.62938648348813,False,0,1,0,1,False,True,False,True,-126.30849403486481,-86.57969255663431,"Qfin Holdings, Inc. American Depositary Shares"
DEO,89.51,1167476.0,10450.077676,0.0,71.26987708665426,2,71.26987708665426,0.0,49.256541503963554,0,0.0,False,1,0,1,1,True,False,True,True,4.3215267322808195,-95.84388641018738,Diageo plc
TZUP,4.55,264117.0,120.17323499999999,0.0,0.0,0,0.0,0.0,117.04682300600147,1,117.04682300600147,False,0,1,0,1,False,True,False,True,50.10221365574435,4.546050266014987,Thumzup Media Corporation Common Stock
FISV,67.315,8255265.0,55570.316347500004,0.0,0.0,0,0.0,0.0,108.4898639085752,1,108.4898639085752,False,0,0,0,1,False,False,False,True,75.2881232771351,-69.31461969738059,"Fiserv, Inc. Common Stock"
VICI,28.345,7781832.0,22057.602804,0.0,73.65303769152275,1,73.65303769152275,0.0,160.10916351222292,4,160.10916351222292,True,0,1,1,1,False,True,True,True,33.88708947166732,-94.44046222394057,VICI Properties Inc. Common Stock
MST,7.1885,197054.0,141.6522679,0.0,76.20144872434379,1,76.20144872434379,0.0,0.0,0,0.0,False,1,0,1,0,True,False,True,False,-162.19248921855376,-85.31194214942722,Defiance Leveraged Long Income MSTR ETF
KSA,36.09,768575.0,2773.7871750000004,73.52147293712443,73.52147293712443,2,73.52147293712443,160.454909139856,160.454909139856,1,160.454909139856,True,0,0,1,1,False,False,True,True,-275.61860538870934,-132.24066487654522,iShares MSCI Saudi Arabia ETF
INDY,48.12,260307.0,1252.597284,72.2783767059724,72.2783767059724,2,72.2783767059724,43.278271285527445,43.278271285527445,0,0.0,False,0,0,1,1,False,False,True,True,-415.9546334267199,-285.92766641430893,iShares S&P India Nifty 50 Index Fund
OWL,15.875,6195577.0,9835.4784875,0.0,0.0,0,0.0,0.0,132.79853204493378,1,132.79853204493378,False,0,1,0,1,False,True,False,True,9.07758572467431,-18.59635708745903,Blue Owl Capital Inc.
BBWI,19.62,2924361.0,5737.596282,0.0,0.0,0,0.0,0.0,200.0,1,200.0,False,0,1,0,1,False,True,False,True,74.61282975932401,-67.99937073697743,"Bath & Body Works, Inc."
BITU,28.06,2963947.0,8316.835282,0.0,0.0,0,0.0,0.0,200.0,1,200.0,False,1,1,1,1,True,True,True,True,-121.27204400975882,-91.96673714931586,ProShares Ultra Bitcoin ETF
BRBR,31.055,5033028.0,15630.068453999998,0.0,0.0,0,0.0,0.0,96.06043158785042,1,96.06043158785042,False,0,1,0,1,False,True,False,True,3.668305133752682,-16.625614519326124,"BellRing Brands, Inc."
CPNG,23.15,21343341.0,49409.834415,53.701439983890964,53.701439983890964,2,53.701439983890964,61.952414653326215,61.952414653326215,0,0.0,False,0,1,1,1,False,True,True,True,-226.79559543128565,-153.60275541142445,"Coupang, Inc."
USA,6.175,851217.0,525.6264974999999,0.0,0.0,0,0.0,0.0,167.07976711529116,1,167.07976711529116,False,0,1,0,1,False,True,False,True,64.21250339327614,-34.76262378188912,Liberty All-Star Equity Fund
UVXY,42.025,10768781.0,45255.8021525,0.0,74.56105788430115,3,74.56105788430115,0.0,157.26695954292134,3,157.26695954292134,True,0,0,0,1,False,False,False,True,-108.64285559949013,-169.0033295491932,ProShares Ultra VIX Short-Term Futures ETF
RKLZ,10.23,1355842.0,1387.026366,0.0,200.0,4,200.0,0.0,0.0,0,0.0,False,1,0,1,0,True,False,True,False,-66.65298988475824,-81.55492704574775,Defiance Daily Target 2x Short RKLB ETF
WAY,33.03,1033048.0,3412.1575439999997,0.0,70.21108587138077,2,70.21108587138077,0.0,200.0,2,200.0,True,0,1,1,1,False,True,True,True,-43.29232855071471,-141.39898995337398,Waystar Holding Corp. Common Stock
HIGH,22.39,65278.0,146.157442,0.0,42.32007570407029,0,0.0,0.0,127.03521540443883,1,127.03521540443883,False,0,0,1,1,False,False,True,True,-147.03635817825375,-135.63535046285924,Simplify Enhanced Income ETF
KNSL,385.425,146719.0,5654.917057500001,0.0,0.0,0,0.0,0.0,122.09492561655051,2,122.09492561655051,False,0,0,0,1,False,False,False,True,75.60590548560565,-51.699733284401944,"Kinsale Capital Group, Inc."
BALY,17.61,146614.0,258.187254,0.0,81.03628390889457,3,81.03628390889457,0.0,0.0,0,0.0,False,1,0,1,0,True,False,True,False,28.442181761783733,42.58140649363094,Bally's Corporation
ORIC,9.1,1053628.0,958.8014799999999,177.37868002134203,177.37868002134203,6,177.37868002134203,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-123.38218837850384,-161.46065359642094,"Oric Pharmaceuticals, Inc. Common Stock"
LOAR,68.365,307495.0,2102.1895674999996,0.0,0.0,0,0.0,0.0,200.0,1,200.0,False,0,1,0,1,False,True,False,True,12.337832161736015,-69.8043922912558,Loar Holdings Inc.
STKL,3.855,666699.0,257.0124645,0.0,0.0,0,0.0,0.0,128.90876593253043,1,128.90876593253043,False,0,1,0,1,False,True,False,True,91.39758725460501,-63.439842979887175,"SunOpta, Inc."
T,24.125,21784881.0,52556.0254125,52.5673629447773,52.5673629447773,1,52.5673629447773,113.40525686316556,113.40525686316556,1,113.40525686316556,True,0,0,0,1,False,False,False,True,-103.8715094527405,-112.90191005605485,AT&T Inc.
CF,77.61,1242288.0,9641.397168,0.0,70.28143409991,2,70.28143409991,0.0,53.93578643259796,0,0.0,False,0,1,1,1,False,True,True,True,-40.327609474612686,-97.66177656125438,"CF Industries Holding, Inc."
AVSF,46.98,38157.0,179.261586,56.8417354684741,56.8417354684741,1,56.8417354684741,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-153.26750435186025,-159.74402185286422,Avantis Short-Term Fixed Income ETF
NTST,17.355,742149.0,1287.9995895,82.46583596390576,82.46583596390576,1,82.46583596390576,0.0,0.0,0,0.0,False,0,1,0,1,False,True,False,True,-93.30157109636437,-126.3142782563297,NetSTREIT Corp.
NBIG,6.08,335174.0,203.785792,163.71393772820593,163.71393772820593,1,163.71393772820593,0.0,0.0,0,0.0,False,0,0,1,0,False,False,True,False,-207.12698693222703,-97.99531415255564,Leverage Shares 2X Long NBIS Daily ETF
STIP,102.58,460774.0,4726.619692,0.0,91.1448495964342,2,91.1448495964342,0.0,0.0,0,0.0,False,0,0,0,1,False,False,False,True,-71.00321616375005,-103.4070988417721,iShares 0-5 Year TIPS Bond ETF
PBT,16.67,92519.0,154.22917300000003,72.04607341909299,72.04607341909299,2,72.04607341909299,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-200.0808217394936,-186.72917718053048,Permian Basin Royalty Trust
DNOW,13.865,911568.0,1263.889032,0.0,0.0,0,0.0,0.0,117.9987672260483,1,117.9987672260483,False,0,0,0,1,False,False,False,True,-58.550647507538635,-33.177332208535134,DNOW Inc.
GPUS,0.253101,10850627.0,274.6304544327,0.0,0.0,0,0.0,0.0,132.800692775234,1,132.800692775234,False,0,1,0,1,False,True,False,True,-160.10296301136185,-89.6869698731678,"Hyperscale Data, Inc."
BNDX,49.305,2984309.0,14714.135524500001,0.0,53.381186587648,1,53.381186587648,0.0,0.0,0,0.0,False,1,0,1,1,True,False,True,True,-38.90709696083717,-98.25041883608839,Vanguard Total International Bond ETF
BLKB,62.6,168403.0,1054.20278,0.0,0.0,0,0.0,0.0,185.74239291029804,1,185.74239291029804,False,0,1,0,1,False,True,False,True,36.0874344227479,-5.230086860099688,"Blackbaud, Inc."
KRT,23.3,65744.0,153.18352,0.0,0.0,0,0.0,0.0,133.4157583212792,1,133.4157583212792,False,0,1,0,1,False,True,False,True,131.52620401325171,-13.115023185194325,Karat Packaging Inc. Common Stock
BP,33.775,9971874.0,33680.004434999995,67.90756440465101,67.90756440465101,1,67.90756440465101,0.0,0.0,0,0.0,False,0,0,1,0,False,False,True,False,-226.73424263603383,-80.06199802031057,BP p.l.c.
WPAY,43.63,332241.0,1449.567483,100.92057652046127,100.92057652046127,1,100.92057652046127,198.9212046131181,200.0,2,198.9212046131181,True,0,1,1,1,False,True,True,True,-201.99506028259052,-122.69220733763184,Roundhill WeeklyPay Universe ETF
CHSCM,24.745,43472.0,107.571464,200.00000000000003,200.00000000000003,1,200.00000000000003,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-358.49618320610773,-361.18960605451633,"CHS Inc Class B Reset Rate Cumulative Redeemable Preferred Stock, Series 3"
PDD,108.43,7739077.0,83914.811911,77.43755479515903,77.43755479515903,4,77.43755479515903,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-174.94115232268192,-140.3470254285642,PDD Holdings Inc. American Depositary Shares
VG,5.825,13182225.0,7678.6460625,59.2872214530148,71.01509995130723,3,59.2872214530148,200.0,200.0,5,200.0,True,0,0,1,0,False,False,True,False,-133.2303711015344,-98.74850566558116,"Venture Global, Inc."
FCA,27.7799,52080.0,144.6777192,113.83103609296495,113.83103609296495,1,113.83103609296495,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-135.74232474235828,-192.45534544622174,First Trust China AlphaDEX Fund
TSLS,4.7256,73265569.0,34622.37728664,91.41248705757398,91.41248705757398,2,91.41248705757398,200.0,200.0,2,200.0,True,0,0,1,1,False,False,True,True,-175.94454291446675,-190.78053076756945,Direxion Daily TSLA Bear 1X Shares
CDW,145.265,868164.0,12611.384345999999,0.0,0.0,0,0.0,0.0,112.89220715531047,1,112.89220715531047,False,0,1,0,1,False,True,False,True,0.768234389950157,-53.860435552523924,CDW Corporation
RYN,21.925,1059395.0,2322.7235375,0.0,0.0,0,0.0,0.0,144.73839735066127,1,144.73839735066127,False,0,0,0,1,False,False,False,True,30.591730212027603,-59.47974560247521,Rayonier Inc.
ICF,59.59,90834.0,541.279806,80.12628931926417,80.12628931926417,1,80.12628931926417,0.0,0.0,0,0.0,False,1,0,1,1,True,False,True,True,-187.48785452016753,-183.1117712588198,iShares Select U.S. REIT ETF
NFLX,94.44,21429168.0,202377.06259199997,0.0,96.51417058222401,1,96.51417058222401,0.0,86.26491946093438,1,86.26491946093438,True,1,0,1,1,True,False,True,True,-79.43617159595875,-153.2973126321761,NetFlix Inc
XRPR,15.84,165580.0,262.27872,0.0,85.48952974470035,1,85.48952974470035,0.0,0.0,0,0.0,False,1,0,1,1,True,False,True,True,-131.9754491277113,-113.82553443556314,REX-Osprey XRP ETF
CDLR,18.59,86629.0,161.04331100000002,0.0,0.0,0,0.0,0.0,199.19212724922545,1,199.19212724922545,False,0,0,0,1,False,False,False,True,101.23595092406484,-24.630464921015946,Cadeler A/S American Depositary Share (each representing four (4) Ordinary Shares)
MRNY,15.8,76733.0,121.23814000000002,0.0,0.0,0,0.0,0.0,81.22326935233983,1,81.22326935233983,False,0,0,0,1,False,False,False,True,85.12538046968841,-30.382841184269978,YieldMax MRNA Option Income Strategy ETF
GLIBK,33.48,808932.0,2708.3043359999997,0.0,0.0,0,0.0,0.0,200.0,1,200.0,False,0,0,0,1,False,False,False,True,128.59144152711838,-53.36905181375034,"GCI Liberty, Inc. Series C GCI Group Common Stock"
MIDD,147.235,658654.0,9697.692169000002,0.0,0.0,0,0.0,0.0,135.32830811527197,1,135.32830811527197,False,0,0,0,1,False,False,False,True,110.64882501804745,150.20692021963814,Middleby Corp
HY,32.79,52705.0,172.819695,0.0,0.0,0,0.0,0.0,108.87881574653086,1,108.87881574653086,False,0,1,0,1,False,True,False,True,20.012624012460318,-22.524521493892998,"Hyster-Yale, Inc."
XXRP,11.49,1024020.0,1176.59898,0.0,108.60911304677776,1,108.60911304677776,0.0,197.37760682051146,2,173.71871039504222,True,1,0,1,0,True,False,True,False,-129.07106995425636,-98.30233605407805,Teucrium 2x Long Daily XRP ETF
UXRP,10.244,195865.0,200.644106,0.0,83.68818514092102,1,83.68818514092102,0.0,200.0,2,175.0296157940751,True,1,0,1,0,True,False,True,False,-127.42665504237198,-97.91434373605964,Proshares Ultra XRP ETF
VIXY,28.54,2488074.0,7100.963196,0.0,102.20331848893039,3,102.20331848893039,0.0,127.58101739471323,3,127.58101739471323,True,0,0,0,1,False,False,False,True,-110.45891752061596,-174.29991064402387,ProShares VIX Short-Term Futures ETF
KD,26.515,881735.0,2337.9203525000003,0.0,0.0,0,0.0,0.0,173.41625531444527,1,173.41625531444527,False,0,1,0,1,False,True,False,True,7.149628892661444,-42.655818053551556,"Kyndryl Holdings, Inc."
LII,493.84,163303.0,8064.555351999999,0.0,0.0,0,0.0,0.0,129.5019746529198,1,129.5019746529198,False,0,1,0,1,False,True,False,True,-66.41641222758814,-38.54564563104826,Lennox International Inc.
WEC,104.68,839400.0,8786.8392,0.0,200.00000000000003,3,200.00000000000003,0.0,0.0,0,0.0,False,0,1,0,1,False,True,False,True,-51.158625125195265,-143.43068743636,"WEC Energy Group, Inc."
TNK,53.63,193877.0,1039.762351,0.0,81.34299085237546,2,81.34299085237546,0.0,0.0,0,0.0,False,0,0,1,0,False,False,True,False,-80.74108156065715,-41.765118746583,Teekay Tankers Ltd.
BDN,3.065,2102115.0,644.2982475,0.0,95.51102258999111,2,84.48191363280063,0.0,121.21322382849092,2,121.21322382849092,True,1,0,0,0,True,False,False,False,-49.6791814326158,-97.20919848180407,Brandywine Realty Trust
SUSC,23.425,225262.0,527.676235,0.0,88.91391053953544,1,88.91391053953544,0.0,0.0,0,0.0,False,0,0,1,0,False,False,True,False,-74.11376375135544,-102.27003929647842,iShares Trust iShares ESG Aware USD Corporate Bond ETF
ZYXI,0.3279,8726234.0,286.13321286,16.59725063684921,16.59725063684921,0,0.0,73.74004999774881,96.77625491360881,1,96.77625491360881,False,0,0,1,1,False,False,True,True,-175.75943788546138,-171.21820571887974,ZYNEX INC
EVH,4.06,2210921.0,897.633926,0.0,0.0,0,0.0,0.0,112.51010559609882,1,112.51010559609882,False,0,1,0,1,False,True,False,True,34.10981344706286,-75.66467723793646,"Evolent Health, Inc Class A Common Stock"
SMCL,5.34,907667.0,484.694178,92.95212463142475,92.95212463142475,2,92.95212463142475,200.0,200.0,3,200.0,True,1,0,1,0,True,False,True,False,-184.64371540434752,-87.85468257280071,GraniteShares 2x Long SMCI Daily ETF
MBC,11.57,777444.0,899.502708,0.0,0.0,0,0.0,0.0,200.0,1,200.0,False,0,1,0,1,False,True,False,True,66.60077047850785,-28.385899814471284,"MasterBrand, Inc."
RILYP,5.57,341219.0,190.058983,0.0,89.53671048106578,5,89.53671048106578,0.0,0.0,0,0.0,False,1,0,1,1,True,False,True,True,250.3330230157342,9.257946698539545,"B. Riley Financial, Inc. Depositary Shares, each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock"
ASNS,1.1695,17486414.0,2045.0361173000001,21.89048737357484,21.89048737357484,0,0.0,97.99058228813429,97.99058228813429,3,97.99058228813429,False,0,1,1,1,False,True,True,True,-248.94935368917203,-149.80387068377163,"Actelis Networks, Inc. Common Stock"
